Index, Pos_J1, Pos_J2, Pos_J3, Pos_J4, Pos_J5, Vel_J1, Vel_J2, Vel_J3, Vel_J4, Vel_J5
266, -73.55, 40.15, -27.29, 0.57, 6.39, -5.73, -0.29, 1.82, -0.45, 3.41
267, -74.12, 40.12, -27.11, 0.52, 6.73, -5.73, -0.29, 1.82, -0.45, 3.41
268, -74.69, 40.09, -26.92, 0.48, 7.07, -5.73, -0.29, 1.82, -0.45, 3.41
269, -75.27, 40.06, -26.74, 0.43, 7.41, -5.73, -0.29, 1.82, -0.45, 3.41
270, -75.84, 40.03, -26.56, 0.39, 7.75, -5.73, -0.29, 1.82, -0.45, 3.41
271, -76.41, 40.00, -26.38, 0.34, 8.10, -5.73, -0.29, 1.82, -0.45, 3.41
272, -76.98, 39.98, -26.19, 0.30, 8.44, -5.73, -0.29, 1.82, -0.45, 3.41
273, -77.56, 39.95, -26.01, 0.26, 8.78, -5.73, -0.29, 1.82, -0.45, 3.41
274, -78.13, 39.92, -25.83, 0.21, 9.12, -5.73, -0.29, 1.82, -0.45, 3.41
275, -78.70, 39.89, -25.65, 0.17, 9.46, -5.73, -0.29, 1.82, -0.45, 3.41
276, -79.28, 39.86, -25.46, 0.12, 9.80, -5.73, -0.29, 1.82, -0.45, 3.41
277, -79.85, 39.83, -25.28, 0.08, 10.14, -5.73, -0.29, 1.82, -0.45, 3.41
278, -80.42, 39.80, -25.10, 0.03, 10.48, -5.73, -0.29, 1.82, -0.45, 3.41
279, -80.99, 39.77, -24.92, -0.01, 10.82, -5.73, -0.29, 1.82, -0.45, 3.41
280, -81.57, 39.75, -24.73, -0.06, 11.17, -5.73, -0.29, 1.82, -0.45, 3.41
281, -82.14, 39.72, -24.55, -0.10, 11.51, -5.73, -0.29, 1.82, -0.45, 3.41
282, -82.71, 39.69, -24.37, -0.15, 11.85, -5.73, -0.29, 1.82, -0.45, 3.41
283, -83.29, 39.66, -24.19, -0.19, 12.19, -5.73, -0.29, 1.82, -0.45, 3.41
284, -83.86, 39.63, -24.01, -0.23, 12.53, -5.73, -0.29, 1.82, -0.45, 3.41
285, -84.43, 39.60, -23.82, -0.28, 12.87, -5.73, -0.29, 1.82, -0.45, 3.41
286, -85.01, 39.57, -23.64, -0.32, 13.21, -5.73, -0.29, 1.82, -0.45, 3.41
287, -85.58, 39.55, -23.46, -0.37, 13.55, -5.73, -0.29, 1.82, -0.45, 3.41
288, -86.15, 39.52, -23.28, -0.41, 13.89, -5.73, -0.29, 1.82, -0.45, 3.41
289, -86.72, 39.49, -23.09, -0.46, 14.24, -5.73, -0.29, 1.82, -0.45, 3.41
290, -87.30, 39.46, -22.91, -0.50, 14.58, -5.73, -0.29, 1.82, -0.45, 3.41
291, -87.87, 39.43, -22.73, -0.55, 14.92, -5.73, -0.29, 1.82, -0.45, 3.41
292, -88.44, 39.40, -22.55, -0.59, 15.26, -5.73, -0.29, 1.82, -0.45, 3.41
293, -89.02, 39.37, -22.36, -0.64, 15.60, -5.73, -0.29, 1.82, -0.45, 3.41
294, -89.59, 39.34, -22.18, -0.68, 15.94, -5.73, -0.29, 1.82, -0.45, 3.41
295, -90.16, 39.32, -22.00, -0.72, 16.28, -5.73, -0.29, 1.82, -0.45, 3.41
296, -90.74, 39.29, -21.82, -0.77, 16.62, -5.73, -0.29, 1.82, -0.45, 3.41
297, -91.31, 39.26, -21.63, -0.81, 16.96, -5.73, -0.29, 1.82, -0.45, 3.41
298, -91.88, 39.23, -21.45, -0.86, 17.30, -5.73, -0.29, 1.82, -0.45, 3.41
299, -92.45, 39.20, -21.27, -0.90, 17.65, -5.73, -0.29, 1.82, -0.45, 3.41
300, -93.03, 39.17, -21.09, -0.95, 17.99, -5.73, -0.29, 1.82, -0.45, 3.41
301, -93.60, 39.14, -20.90, -0.99, 18.33, -5.73, -0.29, 1.82, -0.45, 3.41
302, -94.17, 39.12, -20.72, -1.04, 18.67, -5.73, -0.29, 1.82, -0.45, 3.41
303, -94.75, 39.09, -20.54, -1.08, 19.01, -5.73, -0.29, 1.82, -0.45, 3.41
304, -95.32, 39.06, -20.36, -1.13, 19.35, -5.73, -0.29, 1.82, -0.45, 3.41
305, -95.89, 39.03, -20.17, -1.17, 19.69, -5.73, -0.29, 1.82, -0.45, 3.41
306, -96.46, 39.00, -19.99, -1.22, 20.03, -5.73, -0.29, 1.82, -0.45, 3.41
307, -97.03, 38.97, -19.81, -1.26, 20.37, -4.78, -0.24, 1.52, -0.37, 2.85
308, -97.23, 38.96, -19.75, -1.27, 20.49, -0.00, -0.00, 0.00, -0.00, 0.00
